mdb_source_id,data_type,entity_type,location.country_code,location.subdivision_name,location.municipality,provider,name,note,static_reference,urls.direct_download,urls.authentication_type,urls.authentication_info,urls.api_key_parameter_name,urls.latest,urls.license,location.bounding_box.minimum_latitude,location.bounding_box.maximum_latitude,location.bounding_box.minimum_longitude,location.bounding_box.maximum_longitude,location.bounding_box.extracted_on,status,features
1150,gtfs,,PL,Mazowieckie,Plock,Komunikacja Miejska Płock,,,,https://transitfeeds.com/p/przyjazdy-pl-plock/1211/latest/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/pl-mazowieckie-komunikacja-miejska-plock-gtfs-1150.zip?alt=media,https://gtfs.pl/gtfs/plock,52.40001,52.73913068,19.4006725,20.1042322,2022-03-23T18:33:00+00:00,inactive,
1151,gtfs,,PL,Dolnoslaskie,Bielawa,Komunikacja Miejska Bielawa Dzierżoniów,,,,https://transitfeeds.com/p/przyjazdy-pl/1206/latest/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/pl-dolnoslaskie-komunikacja-miejska-bielawa-dzierzoniow-gtfs-1151.zip?alt=media,,50.59326,50.75193,16.52527,16.85735,2022-03-23T18:33:03+00:00,inactive,
1152,gtfs,,DE,Bayern,Leupoldsgrün,Bürgerbus Leupoldsgrün (Landkreis Hof),,,,https://transitfeeds.com/p/b-rgerbus-leupoldsgr-n-landkreis-hof/1126/latest/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/de-bayern-burgerbus-leupoldsgrun-landkreis-hof-gtfs-1152.zip?alt=media,,50.267313,50.330725,11.74581,11.850072,2022-03-23T18:33:05+00:00,inactive,
1153,gtfs,,FR,Pays-de-la-Loire,,TER Pays de la Loire,Trains régionaux,,,https://transitfeeds.com/p/region-des-pays-de-la-loire/1072/latest/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fr-pays-de-la-loire-ter-pays-de-la-loire-gtfs-1153.zip?alt=media,http://opendatacommons.org/licenses/odbl/,46.15270139,49.17654352,-4.478917916,2.319894424,2022-03-23T18:33:08+00:00,inactive,
1154,gtfs,,IT,Piemonte,,Regione Piemonte,,,,https://transitfeeds.com/p/regione-piemonte/1192/latest/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/it-piemonte-regione-piemonte-gtfs-1154.zip?alt=media,http://www.dati.piemonte.it/catalogodati/dato/100939-.html,43.891129,46.41969,6.658442,9.176198,2022-03-23T18:33:16+00:00,inactive,
1155,gtfs,,PT,Lisboa,,Rodoviária de Lisboa,,,,https://transitfeeds.com/p/rodoviaria-de-lisboa/998/latest/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/pt-lisboa-rodoviaria-de-lisboa-gtfs-1155.zip?alt=media,,38.74341724,38.97700628,-9.29831878,-9.026704377,2022-03-23T18:33:20+00:00,deprecated,
1156,gtfs,,US,Virginia,,Potomac and Rappahannock Transportation Commission (PRTC) Omniride,,,,http://omniride.com/omniride/assets/File/google_transit.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-virginia-potomac-and-rappahannock-transportation-commission-prtc-omniride-gtfs-1156.zip?alt=media,http://virginia-gtfs.com/,38.475418,38.931923,-77.637254,-76.992477,2022-04-25T23:06:28+00:00,,
1157,gtfs,,US,Florida,Sanford,Sanford Trolley,,,,https://transitfeeds.com/p/sanford-trolley/947/latest/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-florida-sanford-trolley-gtfs-1157.zip?alt=media,,28.80797337,28.81395486,-81.298514,-81.25601599,2022-03-23T18:33:43+00:00,inactive,fares-v1
1158,gtfs,,TN,Médenine,,SRTMedenine,,,,https://transitfeeds.com/p/srtmedenine/1204/latest/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/tn-medenine-srtmedenine-gtfs-1158.zip?alt=media,,32.010672,34.722848,9.983225,11.5514679,2022-03-23T18:33:49+00:00,,
1159,gtfs,,FR,Île-de-France,Paris,STAR,,,,https://transitfeeds.com/p/star/208/latest/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fr-ile-de-france-star-gtfs-1159.zip?alt=media,https://data.explore.star.fr/explore/dataset/tco-busmetro-horaires-gtfs-versions-td/information/,47.959332,48.2997,-1.945373,-1.478264,2022-03-23T18:34:10+00:00,inactive,
1160,gtfs,,US,Kansas,Johnson County,The JO,,,,https://transitfeeds.com/p/the-jo/632/latest/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-kansas-the-jo-gtfs-1160.zip?alt=media,,38.90077202,38.95592263,-95.26341203,-94.72520419,2022-03-23T18:34:12+00:00,inactive,
1161,gtfs,,GR,Thessaloniki,,TRAINOSE,,,,https://transitfeeds.com/p/trainose/1193/latest/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/gr-thessaloniki-trainose-gtfs-1161.zip?alt=media,,37.64566,42.71287,21.41504,26.62184,2022-03-23T18:38:55+00:00,inactive,
1162,gtfs,,ES,Bizkaia,Bilbao,El Transbordador de Vizcaya,,,,https://transitfeeds.com/p/transbordador-vizcaya/660/latest/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/es-bizkaia-el-transbordador-de-vizcaya-gtfs-1162.zip?alt=media,,43.3228,43.323612,-3.018,-3.016314,2022-03-23T18:38:57+00:00,,
1163,gtfs,,AU,Queensland,Innisfail,Innisfail,,,,https://transitfeeds.com/p/translink/10/latest/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/au-queensland-innisfail-gtfs-1163.zip?alt=media,,-17.543952,-17.490769,145.988544,146.076147,2022-03-23T18:38:59+00:00,inactive,
1164,gtfs,,AU,Queensland,Maleny,Maleny / Landsborough,,,,https://transitfeeds.com/p/translink/14/latest/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/au-queensland-maleny-landsborough-gtfs-1164.zip?alt=media,,-26.862165,-26.61763,152.850518,152.966059,2022-03-23T18:39:02+00:00,inactive,
1165,gtfs,,AU,Queensland,Toowoomba,Toowoomba,,,,https://transitfeeds.com/p/translink/17/latest/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/au-queensland-toowoomba-gtfs-1165.zip?alt=media,,-27.611151,-27.258647,151.869525,152.06874,2022-03-23T18:39:06+00:00,inactive,
1166,gtfs,,AU,Queensland,Townsville,Townsville,,,,https://transitfeeds.com/p/translink/18/latest/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/au-queensland-townsville-gtfs-1166.zip?alt=media,,-19.393504,-19.189667,146.646356,146.850212,2022-03-23T18:39:12+00:00,inactive,
1167,gtfs,,AU,Queensland,Bowen,Bowen,,,,https://transitfeeds.com/p/translink/5/latest/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/au-queensland-bowen-gtfs-1167.zip?alt=media,,-20.018563,-19.970855,148.225334,148.265266,2022-03-23T18:39:16+00:00,inactive,
1168,gtfs,,AU,Queensland,Gladstone,Gladstone,,,,https://transitfeeds.com/p/translink/8/latest/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/au-queensland-gladstone-gtfs-1168.zip?alt=media,,-23.960521,-23.838753,151.21067,151.370321,2022-03-23T18:39:19+00:00,inactive,
1169,gtfs,,AU,Western Australia,Perth,Transperth,,,,https://transitfeeds.com/p/transperth/2/latest/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/au-western-australia-transperth-gtfs-1169.zip?alt=media,,-35.06828222,-20.30082389,113.6498356,121.8937617,2022-03-23T18:41:49+00:00,,
1170,gtfs,,IT,Piemonte,,Trenitalia Piemonte,,,,https://transitfeeds.com/p/trenitalia-dtr-piemonte/931/latest/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/it-piemonte-trenitalia-piemonte-gtfs-1170.zip?alt=media,,43.789494,46.115411,6.657883,9.238299,2022-03-23T18:41:57+00:00,inactive,
1171,gtfs,,US,Utah,Salt Lake City,UTA,,,,https://transitfeeds.com/p/utah-transportation-authority/59/latest/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-utah-uta-gtfs-1171.zip?alt=media,,39.975518,41.528157,-112.325431,-111.546827,2022-03-23T18:42:10+00:00,,
1172,gtfs,,DE,Thüringen,,Verkehrsverbund Mittelthüringen (VMT),,,,https://transitfeeds.com/p/verkehrsverbund-mittelth-ringen/1080/latest/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/de-thuringen-verkehrsverbund-mittelthuringen-vmt-gtfs-1172.zip?alt=media,,50.035311,52.594718,9.446892,12.48745,2022-03-23T18:42:19+00:00,,
1173,gtfs,,DE,Baden-Württemberg,Mannheim,Verkehrsverbund Rhein-Neckar,,,,https://geoportal.vrn.de/services/sharing/rest/content/items/4ec4b1d131eb46a6bb8e216ce9b90eff/data,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/de-baden-wurttemberg-verkehrsverbund-rhein-neckar-gtfs-1173.zip?alt=media,https://www.vrn.de/opendata/datasets/soll-fahrplandaten-gtfs-aktuell,0,50.0404441,0,10.1944321,2023-01-17T20:23:58+00:00,inactive,
1174,gtfs,,CA,Ontario,Waterloo,wroute,,,,https://transitfeeds.com/p/wroute/1159/latest/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-ontario-wroute-gtfs-1174.zip?alt=media,,43.3135361,43.54418,-80.44126,-79.8221389,2022-03-23T18:44:31+00:00,deprecated,fares-v1
1175,gtfs,,PL,Warmińsko-mazurskie,Olsztyn,ZDZiT Olsztyn,,,,https://transitfeeds.com/p/zdzit-olsztyn/993/latest/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/pl-warminsko-mazurskie-zdzit-olsztyn-gtfs-1175.zip?alt=media,https://www.zdzit.olsztyn.eu/pl/transport-publiczny/dane-rozkladowe,53.58403497,53.987067,20.28459222,20.746555,2022-03-23T18:44:36+00:00,inactive,
1176,gtfs,,PL,Rybnik,Śląskie,ZTZ Rybnik,,,,https://transitfeeds.com/p/ztz-rybnik/1114/latest/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/pl-rybnik-ztz-rybnik-gtfs-1176.zip?alt=media,,50.00251964,50.19273439,18.286475,18.69397496,2022-03-23T18:44:40+00:00,,
1177,gtfs,,IT,,,Autolinee Mugello Valdisieve,,,,https://transitfeeds.com/p/autolinee-mugello-valdisieve/750/latest/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/it-unknown-autolinee-mugello-valdisieve-gtfs-1177.zip?alt=media,,43.71998422,44.22234661,11.06815144,11.79875369,2022-03-23T18:45:04+00:00,inactive,
1178,gtfs,,US,California,San Francisco,Blue & Gold Fleet,,,,https://transitfeeds.com/p/blue-gold-fleet/824/latest/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-blue-gold-fleet-gtfs-1178.zip?alt=media,,37.662676,38.10127,-122.41209,-122.25692,2022-03-23T18:45:07+00:00,,
1179,gtfs,,CA,Québec,,Agence métropolitaine de transport,Express,,,https://transitfeeds.com/p/agence-metropolitaine-de-transport/129/latest/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-quebec-agence-metropolitaine-de-transport-gtfs-1179.zip?alt=media,,45.45829838,45.4982652,-73.56617818,-73.44186011,2022-03-23T18:45:10+00:00,inactive,
1180,gtfs,,CA,Québec,,MRC les Moulins,,,,https://transitfeeds.com/p/agence-metropolitaine-de-transport/142/latest/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-quebec-mrc-les-moulins-gtfs-1180.zip?alt=media,,45.5542,45.80231,-73.842682,-73.498242,2022-03-23T18:45:24+00:00,,
1181,gtfs,,CA,Québec,,Agence métropolitaine de transport CRT Lanaudière,,,,https://transitfeeds.com/p/agence-metropolitaine-de-transport/134/latest/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-quebec-agence-metropolitaine-de-transport-crt-lanaudiere-gtfs-1181.zip?alt=media,,45.5896918,46.68406348,-74.226432,-73.17054236,2022-03-23T18:45:28+00:00,inactive,
1182,gtfs,,CA,Québec,Montreal,MRC de Deux-Montagnes,,,,https://transitfeeds.com/p/agence-metropolitaine-de-transport/141/latest/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-quebec-mrc-de-deux-montagnes-gtfs-1182.zip?alt=media,,45.4605386,45.56154246,-74.20643145,-73.89283904,2022-03-23T18:45:31+00:00,inactive,
1183,gtfs,,DE,,,Filsland Verkehrsverbund,,,,https://transitfeeds.com/p/filsland-verkehrsverbund/1185/latest/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/de-unknown-filsland-verkehrsverbund-gtfs-1183.zip?alt=media,,48.398673,48.806872,9.41129,10.02201,2022-03-23T18:45:50+00:00,inactive,
1184,gtfs,,HR,Grad Zagreb,,Zagrebački Električni Tramvaj (ZET),,,,https://transitfeeds.com/p/zet-zagreba-ki-elektri-ni-tramvaj/1007/latest/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/hr-grad-zagreb-zagrebacki-elektricni-tramvaj-zet-gtfs-1184.zip?alt=media,https://www.zet.hr/odredbe/datoteke-u-gtfs-formatu/669,45.567096,45.96829,15.733412,16.229453,2022-03-23T18:46:47+00:00,inactive,
1185,gtfs,,IT,Lombardia,Milan,Airpullmann,,,,https://transitfeeds.com/p/air-pullman-s-p-a/1233/latest/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/it-lombardia-airpullmann-gtfs-1185.zip?alt=media,,45.49388282,45.741949,8.890077166,9.215340869,2022-03-23T18:47:58+00:00,inactive,
1186,gtfs,,RU,Sankt-Peterburg,,Петербургский метрополитен - Petersburg Metro,,,,https://transitfeeds.com/p/saint-petersburg/826/latest/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ru-sankt-peterburg-peterburgskii-metropoliten-petersburg-metro-gtfs-1186.zip?alt=media,,59.550571,60.363597,28.971031,31.278776,2022-03-23T18:50:21+00:00,inactive,fares-v1
1187,gtfs,,US,Illinois,Chicago,Metra,,,,https://transitfeeds.com/p/metra/169/latest/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-illinois-metra-gtfs-1187.zip?alt=media,https://metrarail.com/developers,41.4183333,42.5858333,-88.6175,-87.5477778,2022-03-23T18:50:28+00:00,,fares-v1
1188,gtfs,,US,Nebraska,Lincoln,StarTran,,,,https://transitfeeds.com/p/startran/781/latest/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-nebraska-startran-gtfs-1188.zip?alt=media,,40.71910254,40.88147433,-96.79557383,-96.59150075,2022-03-23T18:50:33+00:00,inactive,fares-v1
1189,gtfs,,US,Virginia,Blacksburg,Blacksburg Transit,,,,https://transitfeeds.com/p/blacksburg-transit/359/latest/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-virginia-blacksburg-transit-gtfs-1189.zip?alt=media,,37.12645812,37.25610404,-80.45047971,-80.37000003,2022-03-23T18:51:05+00:00,,
1190,gtfs,,US,Arkansas,Little Rock,Rock Region Metro,,,,https://transitfeeds.com/p/central-arkansas-transit-authority/334/latest/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-arkansas-rock-region-metro-gtfs-1190.zip?alt=media,,34.504759,34.903348,-92.497724,-92.115707,2022-03-23T18:51:23+00:00,inactive,
1191,gtfs,,ES,Gipuzkoa ,San Sebastián ,dBus,,,,https://transitfeeds.com/p/compania-del-tranvia-de-san-sebastian/702/latest/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/es-gipuzkoa-dbus-gtfs-1191.zip?alt=media,,43.27776896,43.3259388,-2.045571098,-1.918770735,2022-03-23T18:51:47+00:00,,
1192,gtfs,,IT,Regione Autonoma della Sardegna,,Collegamenti marittimi Grimaldi,,,,https://transitfeeds.com/p/collegamenti-marittimi-moby/1163/latest/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/it-regione-autonoma-della-sardegna-collegamenti-marittimi-grimaldi-gtfs-1192.zip?alt=media,,35.78928875,44.411405,-5.803751352,15.0918573,2022-03-23T18:51:50+00:00,,
1193,gtfs,,IT,Regione Autonoma della Sardegna,Cagliari,Consorzio Trasporti e Mobilità (CTM Cagliari),,,,https://transitfeeds.com/p/ctm-cagliari/1098/latest/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/it-regione-autonoma-della-sardegna-consorzio-trasporti-e-mobilita-ctm-cagliari-gtfs-1193.zip?alt=media,http://dati.regione.sardegna.it/dataset/quadri-orari-ctm,39.18688446,39.30982957,8.962814745,9.339988092,2022-03-23T18:52:01+00:00,inactive,fares-v1
1194,gtfs,,IT,Piemonte,Cuneo,"Bus Company S.r.l., Gunetto Autolinee S.r.l., Bus Company S.r.l., GelosoBus S.r.l., RT Piemonte S.r.l., Autolinee Nuova Benese S.r.l., Autolinee Allasia S.r.l., Nuova S.A.A.R. S.r.l., SAV Autolinee S.r.l., S.A.C. S.r.l., Autolinee Valle Pesio S.r.l., ACTP S.r.l., Nuova Beccaria S.r.l., Giors S.n.c., Consorzio Trasporti GRANDA BUS",,,,https://transitfeeds.com/p/cuneo/622/latest/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/it-piemonte-bus-company-srl-gtfs-1194.zip?alt=media,,43.87922,45.27258,6.93822,8.47732,2022-03-23T18:52:34+00:00,inactive,fares-v1
1195,gtfs,,US,Colorado,Broomfield,Easy Ride Transportation,,,,https://data.trilliumtransit.com/gtfs/broomfield-co-us/broomfield-co-us--flex-v2.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-colorado-easy-ride-transportation-gtfs-1195.zip?alt=media,,39.938612,39.938612,-105.044226,-105.044226,2022-04-26T01:02:25+00:00,,flex-v2
1196,gtfs,,ES,Bizkaia,Bilbao,La Union,,,,https://transitfeeds.com/p/la-union/659/latest/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/es-bizkaia-la-union-gtfs-1196.zip?alt=media,,0,43.359077,-3.073337,0,2022-03-23T18:52:41+00:00,,
1197,gtfs,,US,South Carolina,Columbia,The Comet,,,,http://data.trilliumtransit.com/gtfs/thecomet-sc-us/thecomet-sc-us.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-south-carolina-the-comet-gtfs-1197.zip?alt=media,http://data.trilliumtransit.com/gtfs/thecomet-sc-us/thecomet-sc-us.zip,33.83011,34.293952,-81.604142,-80.33935908,2022-03-23T18:52:47+00:00,,
1198,gtfs,,US,California,Long Beach,Long Beach Transit (LBT),,,,https://drive.google.com/uc?export=download&id=1869EVa1z6m_iD6QmvRXyTHtYiaSUBROl,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-long-beach-transit-lbt-gtfs-1198.zip?alt=media,,33.742939,34.069347,-118.447726,-118.063516,2023-06-21T17:53:53+00:00,,fares-v1
1199,gtfs,,DZ,,,Société Nationale des Transports Ferroviaires (SNTF Algeria),,,,https://transitfeeds.com/p/societe-nationale-des-transports-ferroviaires/1084/latest/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/dz-unknown-societe-nationale-des-transports-ferroviaires-sntf-algeria-gtfs-1199.zip?alt=media,,35.538055,36.895996,-0.638956,7.758861,2022-03-23T18:52:58+00:00,inactive,
1200,gtfs,,ES,Bizkaia,Bilbao,Metro Bilbao,,,,https://transitfeeds.com/p/metro-bilbao/656/latest/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/es-bizkaia-metro-bilbao-gtfs-1200.zip?alt=media,,43.23521,43.40162,-3.03896,-2.88125,2022-03-23T18:53:03+00:00,,
1201,gtfs,,FR,Hauts-de-France,Lille,Réseau de transport Transpole de la Métropole Européenne de Lille,,,,https://opendata.lillemetropole.fr/api/datasets/1.0/transport_arret_transpole-point/alternative_exports/gtfszip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fr-hauts-de-france-reseau-de-transport-transpole-de-la-metropole-europeenne-de-lille-gtfs-1201.zip?alt=media,https://opendata.lillemetropole.fr/explore/dataset/transport_arret_transpole-point/?disjunctive.filename&disjunctive.commune,50.512395,50.788235,2.800832,3.273467,2023-07-20T20:10:47+00:00,inactive,
1202,gtfs,,DE,Baden-Württemberg,Ostalbkreis,OstalbMobil – Verkehrsverbund,,,,https://transitfeeds.com/p/ostalbmobil-verkehrsverbund/1236/latest/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/de-baden-wurttemberg-ostalbmobil-verkehrsverbund-gtfs-1202.zip?alt=media,https://www.nvbw.de/aufgaben/digitale-mobilitaet/lizenz/,0,48.945571,0,10.436735,2022-03-23T18:53:19+00:00,inactive,
1203,gtfs,,US,Maryland,,Saint Mary's Transit System,,,,https://transitfeeds.com/p/saint-marys-transit-system/1147/latest/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-maryland-saint-marys-transit-system-gtfs-1203.zip?alt=media,,38.108913,38.500123,-76.832048,-76.365933,2022-03-23T18:54:39+00:00,inactive,
1204,gtfs,,CO,Distrito Capital de Bogotá,,SIMUR Bogota ,,,,https://transitfeeds.com/p/simur-bogota/973/latest/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/co-distrito-capital-de-bogota-simur-bogota-gtfs-1204.zip?alt=media,http://www.simur.gov.co/gtfs,4.468311155,4.816817673,-74.2149329,-74.004314,2022-03-23T18:56:00+00:00,inactive,
1205,gtfs,,FR,,,SNCF,TER timetable,,,https://eu.ftp.opendatasoft.com/sncf/gtfs/export-ter-gtfs-last.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fr-unknown-ter-sncf-gtfs-1205.zip?alt=media,https://data.sncf.com/pages/cgu/A1#A1,42.419967,51.03041,-4.480306,8.2796,2022-06-20T15:58:43+00:00,,
1206,gtfs,,CA,Prince Edward Island,Charlottetown,T3 Transit,,,,https://transitfeeds.com/p/t3-transit/591/latest/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-prince-edward-island-t3-transit-gtfs-1206.zip?alt=media,,46.23483,46.2938664,-63.1869936,-63.1010613,2022-03-23T18:56:11+00:00,inactive,fares-v1
1207,gtfs,,US,Utah,,Elevated Transit,,,,https://transitfeeds.com/p/elevated-transit/609/latest/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-utah-elevated-transit-gtfs-1207.zip?alt=media,,37.623984,40.78426,-112.102336,-109.343134,2022-03-23T23:02:23+00:00,inactive,fares-v1
1208,gtfs,,TH,Chiang Mai ,,Green Bus Thailand,,,,https://transitfeeds.com/p/greenbus-thailand/784/latest/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/th-chiang-mai-green-bus-thailand-gtfs-1208.zip?alt=media,,7.91751,20.404787,98.298438,103.638578,2022-03-23T23:02:32+00:00,inactive,
1209,gtfs,,IN,Kerala,Kochi,Kochi Metro,,,,https://kmrl.e-smartlab.com/wp-content/uploads/2018/02/KMRL-Open-Data.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/in-kerala-kochi-metro-gtfs-1209.zip?alt=media,https://kochimetro.org/opendata/TermsOfUse.pdf,9.96,10.1099,76.2823,76.3495,2022-03-23T23:02:34+00:00,,fares-v1
1210,gtfs,,US,California,Los Angeles,"Los Angeles Department of Transportation (LADOT, DASH, Commuter Express)",Bus,,,https://ladotbus.com/gtfs,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-los-angeles-department-of-transportation-ladot-gtfs-1210.zip?alt=media,https://www.ladottransit.com/dla.html,33.721646,34.32314444,-118.8828694,-118.1317972,2022-03-23T23:02:50+00:00,,
